artifact_id,artifact_type,path,status,canonicality,owner_role,used_by_agent_roles,task_tags,when_to_use,inputs,outputs,mutation_scope,gates,dependencies,example_invocation_or_query,validation_command,source_of_truth_ref,last_validated_at
scripts_backbone_geographic_verify_pleiades_import_py,script,scripts/backbone/geographic/verify_pleiades_import.py,active,canonical,SFA,SFA;Pi,geographic,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/geographic/verify_pleiades_import.py,python scripts/backbone/geographic/verify_pleiades_import.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_subject_create_subject_nodes_py,script,scripts/backbone/subject/create_subject_nodes.py,active,canonical,SFA,SFA;Pi,general,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/subject/create_subject_nodes.py,python scripts/backbone/subject/create_subject_nodes.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_subject_link_entities_to_subjects_py,script,scripts/backbone/subject/link_entities_to_subjects.py,active,canonical,SFA,SFA;Pi,general,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/subject/link_entities_to_subjects.py,python scripts/backbone/subject/link_entities_to_subjects.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_05_temporal_hierarchy_levels_cypher,script,scripts/backbone/temporal/05_temporal_hierarchy_levels.cypher,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,N/A,N/A,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,cypher-shell -u neo4j -p <password> < scripts/backbone/temporal/05_temporal_hierarchy_levels.cypher,cypher-shell -u neo4j -p <password> < scripts/backbone/temporal/05_temporal_hierarchy_levels.cypher,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_advice_multi_facet_md,script,scripts/backbone/temporal/ADVICE_MULTI_FACET.md,active,canonical,SFA,SFA;Pi,temporal;agent_routing,Use for backbone ingestion/enrichment workflows.,N/A,Human-readable guidance,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open scripts/backbone/temporal/ADVICE_MULTI_FACET.md,manual_review,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_advice_period_enrichment_md,script,scripts/backbone/temporal/ADVICE_PERIOD_ENRICHMENT.md,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,N/A,Human-readable guidance,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open scripts/backbone/temporal/ADVICE_PERIOD_ENRICHMENT.md,manual_review,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_consolidation_summary_md,script,scripts/backbone/temporal/CONSOLIDATION_SUMMARY.md,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,N/A,Human-readable guidance,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open scripts/backbone/temporal/CONSOLIDATION_SUMMARY.md,manual_review,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_output_explanation_md,script,scripts/backbone/temporal/OUTPUT_EXPLANATION.md,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,N/A,Human-readable guidance,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open scripts/backbone/temporal/OUTPUT_EXPLANATION.md,manual_review,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_output_format_md,script,scripts/backbone/temporal/OUTPUT_FORMAT.md,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,N/A,Human-readable guidance,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open scripts/backbone/temporal/OUTPUT_FORMAT.md,manual_review,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_periodrecommedations2_py,script,scripts/backbone/temporal/PeriodRecommedations2.py,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/PeriodRecommedations2.py,python scripts/backbone/temporal/PeriodRecommedations2.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_quick_start_enrichment_md,script,scripts/backbone/temporal/QUICK_START_ENRICHMENT.md,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,N/A,Human-readable guidance,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open scripts/backbone/temporal/QUICK_START_ENRICHMENT.md,manual_review,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_readme_period_enrichment_md,script,scripts/backbone/temporal/README_PERIOD_ENRICHMENT.md,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,N/A,Human-readable guidance,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open scripts/backbone/temporal/README_PERIOD_ENRICHMENT.md,manual_review,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_requirements_checklist_md,script,scripts/backbone/temporal/REQUIREMENTS_CHECKLIST.md,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,N/A,Human-readable guidance,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open scripts/backbone/temporal/REQUIREMENTS_CHECKLIST.md,manual_review,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_what_llm_returns_md,script,scripts/backbone/temporal/WHAT_LLM_RETURNS.md,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,N/A,Human-readable guidance,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,open scripts/backbone/temporal/WHAT_LLM_RETURNS.md,manual_review,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_add_missing_facets_py,script,scripts/backbone/temporal/add_missing_facets.py,active,canonical,SFA,SFA;Pi,temporal;agent_routing,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/add_missing_facets.py,python scripts/backbone/temporal/add_missing_facets.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_compare_periods_py,script,scripts/backbone/temporal/compare_periods.py,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/compare_periods.py,python scripts/backbone/temporal/compare_periods.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_create_canonical_spine_py,script,scripts/backbone/temporal/create_canonical_spine.py,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/create_canonical_spine.py,python scripts/backbone/temporal/create_canonical_spine.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_enrich_periods_multi_facet_py,script,scripts/backbone/temporal/enrich_periods_multi_facet.py,active,canonical,SFA,SFA;Pi,temporal;agent_routing,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/enrich_periods_multi_facet.py,python scripts/backbone/temporal/enrich_periods_multi_facet.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_enrich_periods_with_perplexity_py,script,scripts/backbone/temporal/enrich_periods_with_perplexity.py,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/enrich_periods_with_perplexity.py,python scripts/backbone/temporal/enrich_periods_with_perplexity.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_fetch_tgn_places_sparql_py,script,scripts/backbone/temporal/fetch_tgn_places_sparql.py,active,canonical,SFA,SFA;Pi,temporal;geographic,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/fetch_tgn_places_sparql.py,python scripts/backbone/temporal/fetch_tgn_places_sparql.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_fix_bce_dates_py,script,scripts/backbone/temporal/fix_bce_dates.py,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/fix_bce_dates.py,python scripts/backbone/temporal/fix_bce_dates.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_genyearstoneo_py,script,scripts/backbone/temporal/genYearsToNeo.py,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/genYearsToNeo.py,python scripts/backbone/temporal/genYearsToNeo.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_generate_period_taxonomy_py,script,scripts/backbone/temporal/generate_period_taxonomy.py,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/generate_period_taxonomy.py,python scripts/backbone/temporal/generate_period_taxonomy.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_import_enriched_periods_py,script,scripts/backbone/temporal/import_enriched_periods.py,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/import_enriched_periods.py,python scripts/backbone/temporal/import_enriched_periods.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_migrate_temporal_hierarchy_levels_py,script,scripts/backbone/temporal/migrate_temporal_hierarchy_levels.py,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/migrate_temporal_hierarchy_levels.py,python scripts/backbone/temporal/migrate_temporal_hierarchy_levels.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_period_facet_tagger_py,script,scripts/backbone/temporal/period_facet_tagger.py,active,canonical,SFA,SFA;Pi,temporal;agent_routing,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/period_facet_tagger.py,python scripts/backbone/temporal/period_facet_tagger.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_temporal_bounds_py,script,scripts/backbone/temporal/temporal_bounds.py,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/temporal_bounds.py,python scripts/backbone/temporal/temporal_bounds.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_test_period_parsing_py,script,scripts/backbone/temporal/test_period_parsing.py,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/test_period_parsing.py,python scripts/backbone/temporal/test_period_parsing.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_validate_temporal_bbox_csv_py,script,scripts/backbone/temporal/validate_temporal_bbox_csv.py,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/validate_temporal_bbox_csv.py,python scripts/backbone/temporal/validate_temporal_bbox_csv.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_backbone_temporal_verify_periods_py,script,scripts/backbone/temporal/verify_periods.py,active,canonical,SFA,SFA;Pi,temporal,Use for backbone ingestion/enrichment workflows.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/backbone/temporal/verify_periods.py,python scripts/backbone/temporal/verify_periods.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_config_loader_py,script,scripts/config_loader.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/config_loader.py,python scripts/config_loader.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_enrich_tsv_with_lcsh_py,script,scripts/enrich_tsv_with_lcsh.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/enrich_tsv_with_lcsh.py,python scripts/enrich_tsv_with_lcsh.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_generate_periods_cypher_py,script,scripts/generate_periods_cypher.py,active,canonical,Platform,SCA;SFA;Pi,temporal,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/generate_periods_cypher.py,python scripts/generate_periods_cypher.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_phase_2_5_discovery_runner_py,script,scripts/phase_2_5_discovery_runner.py,active,canonical,SCA,SCA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/phase_2_5_discovery_runner.py,python scripts/phase_2_5_discovery_runner.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_processing_temporal_bridge_discovery_py,script,scripts/processing/temporal_bridge_discovery.py,active,canonical,SFA,SFA;Pi,temporal,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/processing/temporal_bridge_discovery.py,python scripts/processing/temporal_bridge_discovery.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_academic_property_harvester_py,script,scripts/reference/academic_property_harvester.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/academic_property_harvester.py,python scripts/reference/academic_property_harvester.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_add_ontology_parent_nodes_py,script,scripts/reference/add_ontology_parent_nodes.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/add_ontology_parent_nodes.py,python scripts/reference/add_ontology_parent_nodes.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_agent_training_pipeline_py,script,scripts/reference/agent_training_pipeline.py,active,canonical,Platform,SCA;SFA;Pi,agent_routing,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/agent_training_pipeline.py,python scripts/reference/agent_training_pipeline.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_concepts_only_py,script,scripts/reference/concepts_only.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/concepts_only.py,python scripts/reference/concepts_only.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_create_subject_concept_schema_py,script,scripts/reference/create_subject_concept_schema.py,active,canonical,Platform,SCA;SFA;Pi,schema,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/create_subject_concept_schema.py,python scripts/reference/create_subject_concept_schema.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_discover_all_facets_py,script,scripts/reference/discover_all_facets.py,active,canonical,Platform,SCA;SFA;Pi,agent_routing,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/discover_all_facets.py,python scripts/reference/discover_all_facets.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_example_agent_analysis_with_facet_reference_py,script,scripts/reference/example_agent_analysis_with_facet_reference.py,active,canonical,Platform,SCA;SFA;Pi,agent_routing,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/example_agent_analysis_with_facet_reference.py,python scripts/reference/example_agent_analysis_with_facet_reference.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_example_agent_training_roman_republic_py,script,scripts/reference/example_agent_training_roman_republic.py,active,canonical,Platform,SCA;SFA;Pi,agent_routing,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/example_agent_training_roman_republic.py,python scripts/reference/example_agent_training_roman_republic.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_facet_qid_discovery_py,script,scripts/reference/facet_qid_discovery.py,active,canonical,Platform,SCA;SFA;Pi,agent_routing,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/facet_qid_discovery.py,python scripts/reference/facet_qid_discovery.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_facet_reference_subgraph_py,script,scripts/reference/facet_reference_subgraph.py,active,canonical,Platform,SCA;SFA;Pi,agent_routing,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/facet_reference_subgraph.py,python scripts/reference/facet_reference_subgraph.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_fix_cypher_proper_py,script,scripts/reference/fix_cypher_proper.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/fix_cypher_proper.py,python scripts/reference/fix_cypher_proper.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_fix_cypher_with_clauses_py,script,scripts/reference/fix_cypher_with_clauses.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/fix_cypher_with_clauses.py,python scripts/reference/fix_cypher_with_clauses.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_hierarchy_query_engine_py,script,scripts/reference/hierarchy_query_engine.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/hierarchy_query_engine.py,python scripts/reference/hierarchy_query_engine.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_hierarchy_relationships_loader_py,script,scripts/reference/hierarchy_relationships_loader.py,active,canonical,Platform,SCA;SFA;Pi,relationships,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/hierarchy_relationships_loader.py,python scripts/reference/hierarchy_relationships_loader.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_load_cidoc_crminf_to_neo4j_py,script,scripts/reference/load_cidoc_crminf_to_neo4j.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/load_cidoc_crminf_to_neo4j.py,python scripts/reference/load_cidoc_crminf_to_neo4j.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_load_trained_ontologies_to_neo4j_py,script,scripts/reference/load_trained_ontologies_to_neo4j.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,canonical_write,dispatcher_gate|policy_gate|U->Pi->Commit,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/load_trained_ontologies_to_neo4j.py,python scripts/reference/load_trained_ontologies_to_neo4j.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_reference_subject_concept_api_py,script,scripts/reference/subject_concept_api.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/reference/subject_concept_api.py,python scripts/reference/subject_concept_api.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_report_lcsh_coverage_py,script,scripts/report_lcsh_coverage.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/report_lcsh_coverage.py,python scripts/report_lcsh_coverage.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_setup_check_database_py,script,scripts/setup/check_database.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/setup/check_database.py,python scripts/setup/check_database.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_setup_test_connection_py,script,scripts/setup/test_connection.py,active,canonical,Platform,SCA;SFA;Pi,general,Use as supporting project artifact.,CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/setup/test_connection.py,python scripts/setup/test_connection.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
scripts_tools_build_project_artifact_registry_py,script,scripts/tools/build_project_artifact_registry.py,active,canonical,SFA,SFA;Pi,general,"Use for focused tooling in extraction, federation, or proposal generation.",CLI args + files + env,Generated artifacts and/or graph mutations,read_only,none,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,python scripts/tools/build_project_artifact_registry.py,python scripts/tools/build_project_artifact_registry.py --help,md/Architecture/ARCHITECTURE_IMPLEMENTATION_INDEX.md,2026-02-18
