qid,has_lcc,has_lcsh,has_fast,has_dewey,has_worldcat_entities,has_oclc,has_worldcat_any,has_trismegistos_geo,has_trismegistos_text,has_trismegistos_author,has_trismegistos_god,has_trismegistos_any
Q5788,false,true,true,false,true,false,true,false,false,false,false,false
Q579216,false,true,false,false,false,false,false,false,false,false,false,false
Q579389,false,false,false,false,false,false,false,false,false,false,false,false
Q579763,false,true,true,false,false,false,false,false,false,false,false,false
Q5806,true,true,true,false,true,false,true,true,false,false,false,true
Q581494,false,false,false,false,false,false,false,false,false,false,false,false
Q5818,false,true,true,false,false,false,false,false,false,false,false,false
Q5823,false,true,true,true,true,false,true,false,false,false,false,false
Q5832,false,true,false,false,false,false,false,false,false,false,false,false
Q583490,false,false,false,false,false,false,false,false,false,false,false,false
Q5836,false,true,false,false,false,false,false,true,false,false,false,true
Q5838,false,true,true,false,true,false,true,false,false,false,false,false
Q58457,false,true,false,false,false,false,false,false,false,false,false,false
Q584605,false,true,false,false,false,false,false,false,false,false,false,false
Q58477,false,true,true,false,true,false,true,false,false,false,false,false
Q585380,false,true,false,false,false,false,false,false,false,false,false,false
Q585533,false,true,false,false,true,false,true,false,false,false,false,false
Q586018,false,true,false,false,false,false,false,false,false,false,false,false
Q586434,false,false,false,false,false,false,false,false,false,false,false,false
Q586705,false,false,false,false,false,false,false,false,false,false,false,false
Q587948,false,false,false,false,false,false,false,false,false,false,false,false
Q58798,false,false,false,false,false,false,false,false,false,false,false,false
Q588228,false,false,false,false,false,false,false,false,false,false,false,false
Q58976,false,true,false,false,true,false,true,false,false,false,false,false
Q589934,false,true,false,false,false,false,false,false,false,false,false,false
Q59086,false,true,false,false,true,false,true,true,false,false,false,true
Q590866,false,true,true,true,false,false,false,false,false,false,false,false
Q591224,false,true,true,false,false,false,false,false,false,false,false,false
Q59174,false,true,false,false,false,false,false,false,false,false,false,false
Q59202,false,false,false,false,false,false,false,false,false,false,false,false
Q592644,false,false,false,false,false,false,false,false,false,false,false,false
Q592987,false,false,false,false,false,false,false,false,false,false,false,false
Q593737,false,false,false,false,false,false,false,false,false,false,false,false
Q595329,false,false,false,false,false,false,false,true,false,false,false,true
Q596974,false,false,false,false,false,false,false,false,false,false,false,false
Q596988,false,false,false,false,false,false,false,false,false,false,false,false
Q597,false,true,true,false,true,false,true,false,false,false,false,false
Q5978,false,true,false,true,false,false,false,false,false,false,false,false
Q598563,false,true,false,false,false,false,false,false,false,false,false,false
Q5990,false,true,false,false,true,false,true,true,false,false,false,true
Q599416,false,true,true,false,true,false,true,false,false,false,false,false
Q599462,false,false,false,false,false,false,false,true,false,false,false,true
Q5998368,false,false,false,false,false,false,false,false,false,false,false,false
Q600912,false,true,true,false,true,false,true,false,false,false,false,false
Q60140,false,false,false,false,false,false,false,false,false,false,false,false
Q6014404,false,false,false,false,false,false,false,false,false,false,false,false
Q60170982,false,false,false,false,false,false,false,false,false,false,false,false
Q602461,false,false,false,false,false,false,false,false,false,false,false,false
Q602485,false,false,false,false,false,false,false,false,false,false,false,false
Q602538,false,false,false,false,false,false,false,false,false,false,false,false
Q602564,false,false,false,false,false,false,false,false,false,false,false,false
Q6027650,false,false,false,false,false,false,false,false,false,false,false,false
Q603516,false,false,false,false,false,false,false,false,false,false,false,false
Q603985,false,true,false,false,false,false,false,false,false,false,false,false
Q6046,false,true,true,false,false,false,false,false,false,false,false,false
Q605142,false,false,false,false,false,false,false,false,false,false,false,false
Q605224,false,false,false,false,false,false,false,false,false,false,false,false
Q6059,false,false,false,false,true,false,true,true,false,false,false,true
Q606295,false,true,false,false,false,false,false,true,false,false,false,true
Q60651324,false,false,false,false,false,false,false,false,false,false,false,false
Q6073342,false,false,false,false,false,false,false,false,false,false,false,false
Q607372,false,false,false,false,true,false,true,false,false,false,false,false
Q607977,false,false,false,false,false,false,false,false,false,false,false,false
Q6088816,false,false,false,false,false,false,false,false,false,false,false,false
Q609094,false,true,false,false,false,false,false,false,false,false,false,false
Q609497,false,false,false,false,false,false,false,false,false,false,false,false
Q60956,false,true,true,false,false,false,false,true,false,false,false,true
Q609871,false,true,true,false,false,false,false,false,false,false,false,false
Q610268,false,true,true,false,false,false,false,false,false,false,false,false
Q6107280,false,false,false,false,false,false,false,false,false,false,false,false
Q610751,false,false,false,false,false,false,false,false,false,false,false,false
Q6111551,false,false,false,false,false,false,false,false,false,false,false,false
Q6122,false,true,true,false,false,false,false,false,false,false,false,false
Q614510,false,false,false,false,false,false,false,true,false,false,false,true
Q614741,false,false,false,false,false,false,false,false,false,false,false,false
Q617,false,true,true,true,false,false,false,false,false,false,false,false
Q617169,false,true,true,false,false,false,false,false,false,false,false,false
Q617550,false,true,false,false,false,false,false,true,false,false,false,true
Q617577,false,false,false,false,false,false,false,false,false,false,false,false
Q618495,false,false,false,false,false,false,false,false,false,false,false,false
Q618600,false,false,false,false,false,false,false,false,false,false,false,false
Q622032,false,true,false,false,false,false,false,false,false,false,false,false
Q6221,false,true,true,true,true,false,true,false,false,false,false,false
Q622234,false,false,false,false,true,false,true,false,false,false,false,false
Q622265,false,false,false,false,false,false,false,false,false,false,false,false
Q6231,false,true,false,true,false,false,false,false,false,false,false,false
Q623345,false,false,false,false,false,false,false,false,false,false,false,false
Q623363,false,true,false,false,true,false,true,false,false,false,false,false
Q623407,false,false,false,false,false,false,false,false,false,false,false,false
Q623429,false,true,true,false,false,false,false,false,false,false,false,false
Q623487,false,true,true,false,true,false,true,false,false,false,false,false
Q6238,false,true,true,false,false,false,false,false,false,false,false,false
Q624338,false,false,false,false,false,false,false,false,false,false,false,false
Q624511,false,false,false,false,false,false,false,false,false,false,false,false
Q6247,false,true,false,true,false,false,false,false,false,false,false,false
Q625134,false,false,false,false,false,false,false,true,false,false,false,true
Q6252,false,true,false,false,true,false,true,false,false,false,false,false
Q6253,false,false,false,true,false,false,false,false,false,false,false,false
Q6259,false,true,true,false,true,false,true,false,false,false,false,false
Q626031,false,true,false,false,false,false,false,true,false,false,false,true
Q626156,false,false,false,false,false,false,false,false,false,false,false,false
Q626918,false,false,false,false,false,false,false,false,false,false,false,false
Q626976,false,false,false,false,false,false,false,false,false,false,false,false
Q628,false,true,true,true,true,false,true,false,false,false,false,false
Q63049,false,true,false,false,false,false,false,false,false,false,false,false
Q630734,false,false,false,false,false,false,false,true,false,false,false,true
Q63092,false,true,false,false,false,false,false,false,false,false,false,false
Q630974,false,true,false,false,false,false,false,false,false,false,false,false
Q63109,false,true,false,false,true,false,true,false,false,false,false,false
Q631432,false,false,false,false,false,false,false,false,false,false,false,false
Q632081,false,true,false,false,true,false,true,false,false,false,false,false
Q632542,false,true,false,false,false,false,false,false,false,false,false,false
Q633467,false,true,false,false,false,false,false,false,false,false,false,false
Q633757,false,false,false,false,false,false,false,true,false,false,false,true
Q633834,false,false,false,false,false,false,false,false,false,false,false,false
Q634124,false,true,false,false,true,false,true,true,false,false,false,true
Q6343,false,true,true,false,false,false,false,true,false,false,false,true
Q6344428,false,true,false,false,false,false,false,false,false,false,false,false
Q635058,false,false,false,false,false,false,false,true,false,false,false,true
Q635174,false,false,false,false,false,false,false,false,false,false,false,false
Q636188,false,true,true,false,true,false,true,true,false,false,false,true
Q636312,false,false,false,false,false,false,false,false,false,false,false,false
Q6368699,false,false,false,false,false,false,false,false,false,false,false,false
Q637958,false,false,false,false,false,false,false,true,false,false,false,true
Q638525,false,true,false,false,false,false,false,true,false,false,false,true
Q638530,false,true,true,false,false,false,false,false,false,false,false,false
Q639126,false,true,false,false,false,false,false,false,false,false,false,false
Q6393,false,true,false,false,true,false,true,false,false,false,false,false
Q6393691,false,false,false,false,false,false,false,false,false,false,false,false
Q63939,false,true,true,false,true,false,true,false,false,false,false,false
Q63946,false,true,false,false,true,false,true,false,false,false,false,false
Q639610,false,true,false,false,true,false,true,false,false,false,false,false
Q6397,false,true,true,true,true,false,true,false,false,false,false,false
Q6397066,false,true,true,false,true,false,true,false,false,false,false,false
Q640092,false,false,false,false,false,false,false,false,false,false,false,false
Q64027,false,false,false,false,false,false,false,false,false,false,false,false
Q64044,false,true,true,false,true,false,true,false,false,false,false,false
Q640981,false,true,false,false,true,false,true,false,false,false,false,false
Q641,false,true,true,true,true,false,true,false,false,false,false,false
Q641548,false,false,false,false,false,false,false,false,false,false,false,false
Q64156,false,true,false,false,false,false,false,false,false,false,false,false
Q64186,false,true,false,false,true,false,true,false,false,false,false,false
Q6419574,false,false,false,false,false,false,false,false,false,false,false,false
Q642828,false,true,false,false,true,false,true,false,false,false,false,false
Q642854,false,false,false,false,false,false,false,false,false,false,false,false
Q643031,false,false,false,false,false,false,false,false,false,false,false,false
Q6432453,false,true,false,false,false,false,false,false,false,false,false,false
Q6432556,false,false,false,false,false,false,false,false,false,false,false,false
Q643386,false,true,false,false,false,false,false,false,false,false,false,false
Q643728,false,true,false,false,true,false,true,false,false,false,false,false
Q644192,false,true,false,false,true,false,true,false,false,false,false,false
Q644275,false,false,false,false,false,false,false,false,false,false,false,false
Q644636,false,false,false,false,false,false,false,false,false,false,false,false
Q645291,false,true,false,false,false,false,false,false,false,false,false,false
Q645706,false,false,false,false,false,false,false,false,false,false,false,false
Q646551,false,true,false,false,false,false,false,false,false,false,false,false
Q646725,false,true,false,false,false,false,false,false,false,false,false,false
Q647,false,true,true,true,true,false,true,false,false,false,false,false
Q6471038,false,false,false,false,false,false,false,false,false,false,false,false
Q647896,false,false,false,false,false,false,false,false,false,false,false,false
Q648075,false,false,false,false,false,false,false,false,false,false,false,false
Q6482057,false,false,false,false,false,false,false,false,false,false,false,false
Q6484125,false,false,false,false,false,false,false,false,false,false,false,false
Q648679,false,false,false,false,false,false,false,true,false,false,false,true
Q6487,false,true,true,false,true,false,true,false,false,false,false,false
Q648705,false,true,false,false,false,false,false,false,false,false,false,false
Q649217,false,true,false,false,false,false,false,false,false,false,false,false
Q649559,false,false,false,false,false,false,false,false,false,false,false,false
Q649957,false,true,false,false,false,false,false,false,false,false,false,false
Q6500048,false,false,false,false,false,false,false,false,false,false,false,false
Q650136,false,true,false,false,true,false,true,false,false,false,false,false
Q6506,false,true,true,false,true,false,true,false,false,false,false,false
Q650630,false,true,false,false,false,false,false,false,false,false,false,false
Q65084298,false,false,false,false,false,false,false,false,false,false,false,false
Q6514,false,true,true,false,true,false,true,false,false,false,false,false
Q6516000,false,false,false,false,false,false,false,false,false,false,false,false
Q651688,false,false,false,false,false,false,false,false,false,false,false,false
Q652024,false,false,true,false,false,false,false,true,false,false,false,true
Q65239638,false,false,false,false,false,false,false,false,false,false,false,false
Q6526,false,true,true,false,true,false,true,false,false,false,false,false
Q6536845,false,false,false,false,false,false,false,false,false,false,false,false
Q6537,false,true,true,true,true,false,true,true,false,false,false,true
Q654105,false,false,false,false,false,false,false,false,false,false,false,false
Q6548,false,true,true,true,true,false,true,false,false,false,false,false
Q6555,false,true,true,false,true,false,true,false,false,false,false,false
Q656040,false,true,false,false,true,false,true,false,false,false,false,false
Q656949,false,false,false,false,false,false,false,false,false,false,false,false
Q657455,false,true,false,false,false,false,false,true,false,false,false,true
Q6575170,false,false,false,false,false,false,false,false,false,false,false,false
Q6579571,false,false,false,false,false,false,false,false,false,false,false,false
Q6582,false,true,true,false,false,false,false,false,false,false,false,false
Q658437,false,false,false,false,false,false,false,false,false,false,false,false
Q6588,false,true,true,false,true,false,true,false,false,false,false,false
Q6588092,false,false,false,false,false,false,false,false,false,false,false,false
Q658893,false,false,false,false,false,false,false,true,false,false,false,true
Q659042,false,false,false,false,false,false,false,false,false,false,false,false
Q659138,false,false,false,false,true,false,true,false,false,false,false,false
Q659293,false,false,false,false,false,false,false,false,false,false,false,false
Q6593,false,true,true,false,true,false,true,false,false,false,false,false
Q659597,false,false,false,false,false,false,false,false,false,false,false,false
Q660689,false,false,false,false,false,false,false,false,false,false,false,false
Q660732,false,false,false,true,false,false,false,false,false,false,false,false
Q660886,false,false,false,false,true,false,true,false,false,false,false,false
Q6616,false,true,true,true,true,false,true,true,false,false,false,true
Q6621703,false,false,false,false,false,false,false,false,false,false,false,false
Q6624,false,true,false,false,false,false,false,false,false,false,false,false
Q662478,false,false,false,false,false,false,false,false,false,false,false,false
Q6625,false,true,true,false,true,false,true,false,false,false,false,false
Q6627746,false,false,false,false,true,false,true,false,false,false,false,false
Q663353,false,true,false,false,true,false,true,false,false,false,false,false
Q663355,false,false,false,false,false,false,false,false,false,false,false,false
Q66515,false,true,false,false,false,false,false,false,false,false,false,false
Q665618,false,false,false,false,false,false,false,false,false,false,false,false
Q6662,false,true,true,false,false,false,false,false,false,false,false,false
Q6667,false,false,false,false,false,false,false,false,false,false,false,false
Q667098,false,true,false,false,false,false,false,false,false,false,false,false
Q667735,false,false,false,false,false,false,false,false,false,false,false,false
Q667811,false,false,false,false,false,false,false,true,false,false,false,true
Q668,false,true,true,false,true,false,true,false,false,false,false,false
Q668493,false,false,false,false,false,false,false,false,false,false,false,false
Q668795,false,true,false,false,false,false,false,false,false,false,false,false
Q669145,false,false,false,false,false,false,false,false,false,false,false,false
Q669792,false,false,false,false,false,false,false,false,false,false,false,false
Q669967,false,false,false,false,false,false,false,false,false,false,false,false
Q669995,false,true,false,false,true,false,true,false,false,false,false,false
Q6700204,false,false,false,false,false,false,false,false,false,false,false,false
Q6703263,false,false,false,false,false,false,false,false,false,false,false,false
Q6706685,false,false,false,false,false,false,false,false,false,false,false,false
Q671104,false,false,false,false,false,false,false,false,false,false,false,false
Q671358,false,true,true,false,true,false,true,false,false,false,false,false
Q671481,false,false,false,false,false,false,false,false,false,false,false,false
Q672990,false,true,true,false,false,false,false,false,false,false,false,false
Q6732548,false,true,false,false,false,false,false,false,false,false,false,false
Q6743274,false,false,false,false,false,false,false,false,false,false,false,false
Q675501,false,false,false,true,false,false,false,false,false,false,false,false
Q675960,false,true,false,false,true,false,true,false,false,false,false,false
Q677175,false,false,false,false,false,false,false,false,false,false,false,false
Q677316,false,true,true,true,false,false,false,false,false,false,false,false
Q677666,false,false,false,false,false,false,false,false,false,false,false,false
Q677814,false,false,false,false,false,false,false,false,false,false,false,false
Q677935,false,false,false,false,false,false,false,true,false,false,false,true
Q678047,false,false,false,false,false,false,false,false,false,false,false,false
Q680099,false,false,false,false,false,false,false,false,false,false,false,false
Q6805,false,false,false,true,false,false,false,false,false,false,false,false
Q6808473,false,false,false,false,false,false,false,false,false,false,false,false
Q681119,false,true,false,false,false,false,false,false,false,false,false,false
Q68213,false,false,false,false,false,false,false,true,false,false,false,true
Q6821448,false,false,false,false,false,false,false,false,false,false,false,false
Q682612,false,false,false,false,false,false,false,false,false,false,false,false
Q683023,false,true,false,false,false,false,false,false,false,false,false,false
Q6830320,false,false,false,false,false,false,false,false,false,false,false,false
Q684630,false,true,false,false,true,false,true,false,false,false,false,false
Q685344,false,false,false,false,false,false,false,false,false,false,false,false
Q68605,false,false,false,false,false,false,false,false,false,false,false,false
Q6865283,false,false,false,false,false,false,false,false,false,false,false,false
Q686984,false,false,false,false,false,false,false,false,false,false,false,false
Q689128,false,true,true,false,false,false,false,false,false,false,false,false
Q689525,false,false,false,false,false,false,false,false,false,false,false,false
Q68956,false,false,false,false,false,false,false,false,false,false,false,false
Q68965,false,true,false,false,false,false,false,false,false,false,false,false
Q690035,false,true,false,false,false,false,false,false,false,false,false,false
Q69007,false,true,true,true,true,false,true,true,false,false,false,true
Q690341,false,false,false,false,false,false,false,false,false,false,false,false
Q690347,false,false,false,false,false,false,false,false,false,false,false,false
Q69048,false,true,false,false,false,false,false,false,false,false,false,false
Q690575,false,true,false,false,false,false,false,true,false,false,false,true
Q691321,false,false,false,false,false,false,false,true,false,false,false,true
Q6920075,false,false,false,false,false,false,false,false,false,false,false,false
Q69208,false,false,false,false,false,false,false,false,false,false,false,false
Q692454,false,true,false,false,false,false,false,false,false,false,false,false
Q692847,false,false,false,false,false,false,false,false,false,false,false,false
Q693460,false,false,false,false,true,false,true,false,false,false,false,false
Q69433,false,true,false,false,true,false,true,false,false,false,false,false
Q694393,false,true,false,true,false,false,false,false,false,false,false,false
Q695425,false,true,true,false,false,false,false,false,false,false,false,false
Q695767,false,true,false,false,false,false,false,true,false,false,false,true
Q696193,false,false,false,false,false,false,false,true,false,false,false,true
Q697154,false,false,false,false,false,false,false,true,false,false,false,true
Q6986298,false,false,false,false,false,false,false,false,false,false,false,false
Q6997456,false,false,false,false,false,false,false,false,false,false,false,false
Q70,false,true,true,true,true,false,true,false,false,false,false,false
Q7003,false,true,true,true,true,false,true,true,false,false,false,true
Q700351,false,false,false,false,false,false,false,false,false,false,false,false
Q700364,false,false,false,false,false,false,false,false,false,false,false,false
Q700420,false,false,false,false,false,false,false,false,false,false,false,false
Q700509,false,false,false,false,false,false,false,false,false,false,false,false
Q700549,false,true,false,false,false,false,false,false,false,false,false,false
Q700609,false,false,false,false,false,false,false,false,false,false,false,false
Q700660,false,false,false,false,false,false,false,false,false,false,false,false
Q700697,false,false,false,false,false,false,false,false,false,false,false,false
Q700712,false,false,false,false,false,false,false,false,false,false,false,false
Q700795,false,false,false,false,false,false,false,false,false,false,false,false
Q700861,false,false,false,false,false,false,false,false,false,false,false,false
Q700901,false,false,false,false,false,false,false,false,false,false,false,false
Q701083,false,false,false,false,false,false,false,false,false,false,false,false
Q701097,false,false,false,false,false,false,false,false,false,false,false,false
Q701396,false,false,false,false,false,false,false,false,false,false,false,false
Q701439,false,false,false,false,false,false,false,false,false,false,false,false
Q701531,false,true,false,false,false,false,false,false,false,false,false,false
Q701582,false,false,false,false,false,false,false,false,false,false,false,false
Q701697,false,false,false,false,false,false,false,false,false,false,false,false
Q702009,false,false,false,false,false,false,false,false,false,false,false,false
Q702093,false,false,false,false,false,false,false,false,false,false,false,false
Q702181,false,false,false,false,false,false,false,false,false,false,false,false
Q702225,false,false,false,false,false,false,false,false,false,false,false,false
Q702289,false,false,true,false,true,false,true,false,false,false,false,false
Q702444,false,false,false,false,false,false,false,false,false,false,false,false
Q702534,false,false,false,false,false,false,false,false,false,false,false,false
Q702552,false,false,false,false,false,false,false,false,false,false,false,false
Q702629,false,false,false,false,false,false,false,false,false,false,false,false
Q702642,false,false,false,false,false,false,false,false,false,false,false,false
Q702657,false,false,false,false,true,false,true,false,false,false,false,false
Q702672,false,false,false,false,false,false,false,false,false,false,false,false
Q702864,false,false,false,false,false,false,false,false,false,false,false,false
Q7038,false,true,true,false,true,false,true,false,false,false,false,false
Q7047,false,true,false,false,true,false,true,true,false,false,false,true
Q7057301,false,false,false,false,false,false,false,false,false,false,false,false
Q707364,false,true,true,false,false,false,false,false,false,false,false,false
Q7078,false,true,false,false,true,false,true,true,false,false,false,true
Q71,false,true,true,true,false,false,false,true,false,false,false,true
Q71109688,false,false,false,false,false,false,false,false,false,false,false,false
Q7132300,false,true,false,false,false,false,false,false,false,false,false,false
Q7134913,false,false,false,false,false,false,false,false,false,false,false,false
Q713498,false,false,false,false,false,false,false,false,false,false,false,false
Q7152,false,true,false,false,true,false,true,false,false,false,false,false
Q715376,false,false,false,false,false,false,false,true,false,false,false,true
Q715671,false,true,false,false,true,false,true,false,false,false,false,false
Q7161470,false,false,false,false,false,false,false,false,false,false,false,false
Q71845,false,true,false,false,true,false,true,true,false,false,false,true
Q71851,false,true,false,false,false,false,false,false,false,false,false,false
Q71902,false,true,false,false,false,false,false,false,false,false,false,false
Q7194,false,true,false,true,false,false,false,false,false,false,false,false
Q719518,false,true,false,false,false,false,false,false,false,false,false,false
Q719815,false,false,false,false,false,false,false,false,false,false,false,false
Q72,false,true,true,false,true,false,true,false,false,false,false,false
Q720045,false,true,false,false,true,false,true,false,false,false,false,false
Q720053,false,true,false,false,false,false,false,false,false,false,false,false
Q720604,false,false,false,false,false,false,false,false,false,false,false,false
Q720952,false,true,false,false,false,false,false,false,false,false,false,false
Q721024,false,false,false,false,false,false,false,false,false,false,false,false
Q721034,false,false,false,false,false,false,false,false,false,false,false,false
Q72111,false,true,false,false,false,false,false,false,false,false,false,false
Q72134,false,true,true,false,false,false,false,false,false,false,false,false
Q721441,false,false,false,false,false,false,false,false,false,false,false,false
Q721817,false,true,false,false,false,false,false,false,false,false,false,false
Q7226914,false,false,false,false,false,false,false,true,false,false,false,true
Q72288,false,true,false,false,false,false,false,false,false,false,false,false
Q722915,false,false,false,false,false,false,false,false,false,false,false,false
Q72425,false,true,true,false,true,false,true,false,false,false,false,false
Q724389,false,false,false,false,false,false,false,false,false,false,false,false
Q724394,false,true,true,false,false,false,false,false,false,false,false,false
Q725074,false,false,false,false,false,false,false,true,false,false,false,true
Q7263152,false,true,false,false,true,false,true,false,false,false,false,false
Q7265734,false,false,false,false,false,false,false,false,false,false,false,false
Q726858,false,false,false,false,false,false,false,false,false,false,false,false
Q727432,false,false,false,false,false,false,false,false,false,false,false,false
Q728540,false,true,false,false,false,false,false,false,false,false,false,false
Q72980901,false,false,false,false,false,false,false,false,false,false,false,false
Q730422,false,false,false,false,false,false,false,false,false,false,false,false
Q730706,false,true,true,false,true,false,true,false,false,false,false,false
Q7310094,false,false,false,false,false,false,false,false,false,false,false,false
Q731470,false,false,false,false,false,false,false,false,false,false,false,false
Q732028,false,true,true,false,false,false,false,false,false,false,false,false
Q7322376,false,false,false,false,false,false,false,false,false,false,false,false
Q732732,false,true,true,false,false,false,false,true,false,false,false,true
Q732908,false,false,true,false,false,false,false,true,false,false,false,true
Q733258,false,false,false,false,true,false,true,false,false,false,false,false
Q733610,false,true,false,false,false,false,false,false,false,false,false,false
Q733645,false,true,false,false,false,false,false,false,false,false,false,false
Q733798,false,true,false,false,false,false,false,true,false,false,false,true
Q734505,false,true,false,false,false,false,false,true,false,false,false,true
Q735245,false,false,false,false,false,false,false,false,false,false,false,false
Q735845,false,false,false,false,true,false,true,false,false,false,false,false
Q736290,false,false,false,false,false,false,false,false,false,false,false,false
Q7363368,false,false,false,false,false,false,false,false,false,false,false,false
Q736668,false,false,false,false,false,false,false,false,false,false,false,false
Q737822,false,true,false,false,true,false,true,false,false,false,false,false
Q738068,false,false,false,false,false,false,false,false,false,false,false,false
Q738700,false,true,true,false,true,false,true,true,false,false,false,true
Q739779,false,true,false,false,false,false,false,false,false,false,false,false
Q740104,false,false,false,false,false,false,false,false,false,false,false,false
Q740138,false,true,false,false,false,false,false,true,false,false,false,true
Q7403398,false,true,false,false,false,false,false,false,false,false,false,false
Q7403592,false,false,false,false,false,false,false,false,false,false,false,false
Q7405416,false,false,false,false,false,false,false,false,false,false,false,false
Q7417556,false,false,false,false,false,false,false,false,false,false,false,false
Q7428276,false,true,true,false,false,false,false,false,false,false,false,false
Q743601,false,true,false,false,false,false,false,false,false,false,false,false
Q743908,false,true,false,false,false,false,false,false,false,false,false,false
Q744631,false,false,false,false,false,false,false,true,false,false,false,true
Q7448486,false,false,false,false,false,false,false,false,false,false,false,false
Q745477,false,false,false,false,false,false,false,false,false,false,false,false
Q746362,false,false,false,false,false,false,false,false,false,false,false,false
Q747705,false,false,false,false,false,false,false,false,false,false,false,false
Q747935,false,true,false,false,false,false,false,false,false,false,false,false
Q748108,false,true,false,false,false,false,false,true,false,false,false,true
Q748818,false,false,false,false,false,false,false,true,false,false,false,true
Q748832,false,true,false,false,false,false,false,false,false,false,false,false
Q749187,false,true,true,false,false,false,false,false,false,false,false,false
Q749841,false,true,false,false,false,false,false,false,false,false,false,false
Q750212,false,false,false,false,false,false,false,false,false,false,false,false
Q750427,false,true,false,false,false,false,false,false,false,false,false,false
Q750517,false,true,false,false,true,false,true,false,false,false,false,false
Q750762,false,false,false,false,false,false,false,false,false,false,false,false
Q751318,false,false,false,false,false,false,false,false,false,false,false,false
Q751576,false,false,false,false,false,false,false,false,false,false,false,false
Q752187,false,false,false,true,false,false,false,false,false,false,false,false
Q7534982,false,true,false,false,false,false,false,false,false,false,false,false
Q7536281,false,false,false,false,false,false,false,false,false,false,false,false
Q753752,false,false,false,false,false,false,false,false,false,false,false,false
Q753812,false,true,false,false,false,false,false,false,false,false,false,false
Q754314,false,false,false,false,true,false,true,true,false,false,false,true
Q755123,false,false,true,false,false,false,false,false,false,false,false,false
Q755738,false,false,false,false,false,false,false,true,false,false,false,true
Q75621,false,false,false,false,false,false,false,false,false,false,false,false
Q756294,false,true,true,true,false,false,false,false,false,false,false,false
Q756824,false,false,false,false,false,false,false,false,false,false,false,false
Q7568421,false,false,false,false,false,false,false,false,false,false,false,false
Q757398,false,true,false,false,true,false,true,false,false,false,false,false
Q758056,false,false,false,true,false,false,false,false,false,false,false,false
Q7595052,false,false,false,false,false,false,false,false,false,false,false,false
Q759726,false,true,false,false,false,false,false,false,false,false,false,false
Q7600318,false,false,false,false,false,false,false,false,false,false,false,false
Q760408,false,false,false,false,false,false,false,false,false,false,false,false
Q7617753,false,false,false,false,false,false,false,false,false,false,false,false
Q765518,false,false,false,false,false,false,false,false,false,false,false,false
Q765553,false,true,true,false,false,false,false,false,false,false,false,false
Q765806,false,false,false,false,false,false,false,false,false,false,false,false
Q767528,false,false,false,false,false,false,false,false,false,false,false,false
Q7681888,false,true,false,false,false,false,false,false,false,false,false,false
Q7687070,false,false,false,false,false,false,false,false,false,false,false,false
Q769709,false,true,false,false,false,false,false,false,false,false,false,false
Q7697511,false,false,false,false,false,false,false,false,false,false,false,false
Q7698772,false,false,false,false,false,false,false,false,false,false,false,false
Q770504,false,true,false,false,false,false,false,false,false,false,false,false
Q770797,false,false,false,false,true,false,true,false,false,false,false,false
Q770842,false,true,true,false,false,false,false,false,false,false,false,false
Q770847,false,true,false,false,false,false,false,false,false,false,false,false
Q770968,false,false,false,false,false,false,false,false,false,false,false,false
Q771125,false,false,false,false,false,false,false,false,false,false,false,false
Q775866,false,false,false,false,false,false,false,false,false,false,false,false
Q776775,false,false,false,false,false,false,false,false,false,false,false,false
Q7786662,false,false,false,false,false,false,false,false,false,false,false,false
Q779073,false,true,false,false,false,false,false,false,false,false,false,false
Q779310,false,false,false,false,false,false,false,false,false,false,false,false
Q78,false,true,true,true,true,false,true,false,false,false,false,false
Q780117,false,false,false,false,false,false,false,false,false,false,false,false
Q780149,false,true,false,false,false,false,false,false,false,false,false,false
Q7809790,false,false,false,false,false,false,false,false,false,false,false,false
Q781372,false,false,false,false,false,false,false,false,false,false,false,false
Q781855,false,false,false,false,false,false,false,false,false,false,false,false
Q782278,false,false,false,false,false,false,false,true,false,false,false,true
Q782719,false,false,false,false,false,false,false,false,false,false,false,false
Q782775,false,true,false,false,true,false,true,false,false,false,false,false
Q782896,false,false,false,false,true,false,true,false,false,false,false,false
Q7835,false,false,false,false,false,false,false,false,false,false,false,false
Q784681,false,false,false,false,false,false,false,false,false,false,false,false
Q785115,false,false,false,false,true,false,true,false,false,false,false,false
Q785888,false,true,false,false,false,false,false,false,false,false,false,false
Q7880,false,true,true,true,true,false,true,false,false,false,false,false
Q78967,false,true,false,false,false,false,false,true,false,false,false,true
Q79,false,true,true,false,true,false,true,false,false,false,false,false
Q791313,false,false,false,false,false,false,false,false,false,false,false,false
Q7918899,false,true,false,false,false,false,false,false,false,false,false,false
Q794,true,true,true,true,true,false,true,true,false,false,false,true
Q7963252,false,false,false,false,false,false,false,false,false,false,false,false
Q79846,false,true,false,true,true,false,true,false,false,false,false,false
Q79857,false,true,true,false,true,false,true,true,false,false,false,true
Q798872,false,false,false,false,false,false,false,false,false,false,false,false
Q79980,false,true,true,false,true,false,true,false,false,false,false,false
Q799961,false,false,false,false,false,false,false,false,false,false,false,false
Q8002322,false,false,false,false,false,false,false,false,false,false,false,false
Q80053,false,true,true,false,false,false,false,false,false,false,false,false
Q803,false,true,false,false,true,false,true,false,false,false,false,false
Q80344,false,true,true,false,false,false,false,false,false,false,false,false
Q80349557,false,false,false,false,false,false,false,false,false,false,false,false
Q80541,false,true,false,false,false,false,false,false,false,false,false,false
